Date:20150209, table:MarketData_10000001_SH, MaxRecordDate:0, Wind:5146
Date:20161226, table:MarketData_10000823_SH, MaxRecordDate:20161228
Date:20161227, table:MarketData_10000823_SH, MaxRecordDate:20161228
Date:20161228, table:MarketData_10000823_SH, MaxRecordDate:20161228
Date:20161216, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161219, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161220, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161221, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161222, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161223, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161226, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161227, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161228, table:MarketData_10000824_SH, MaxRecordDate:20161228
Date:20161216, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000825_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170104, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170105, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170106, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170109, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170110, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170111, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170112, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170113, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170116, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170117, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170118, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170119, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170120, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170123, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170124, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20170125, table:MarketData_10000825_SH, MaxRecordDate:20170125
Date:20161216, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000826_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170104, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170105, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170106, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170109, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170110, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170111, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170112, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170113, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170116, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170117, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170118, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170119, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170120, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170123, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170124, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20170125, table:MarketData_10000826_SH, MaxRecordDate:20170125
Date:20161216, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000827_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170104, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170105, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170106, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170109, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170110, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170111, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170112, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170113, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170116, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170117, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170118, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170119, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170120, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170123, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170124, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170125, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170126, table:MarketData_10000827_SH, MaxRecordDate:20170126
Date:20170203, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170206, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170207, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170208, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170209, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170210, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170213, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170214, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170215, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170216, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170217, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170220, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170221, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170222, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170223, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170224, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170227, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170228, table:MarketData_10000827_SH, MaxRecordDate:20170228
Date:20170301, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170302, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170303, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170306, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170307, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170308, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170309, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170310, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170313, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170314, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170315, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170316, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20170317, table:MarketData_10000827_SH, MaxRecordDate:20170317
Date:20161216, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000828_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170104, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170105, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170106, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170109, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170110, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170111, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170112, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170113, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170116, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170117, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170118, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170119, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170120, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170123, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170124, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170125, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170126, table:MarketData_10000828_SH, MaxRecordDate:20170126
Date:20170203, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170206, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170207, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170208, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170209, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170210, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170213, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170214, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170215, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170216, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170217, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170220, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170221, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170222, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170223, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170224, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170227, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170228, table:MarketData_10000828_SH, MaxRecordDate:20170228
Date:20170301, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170302, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170303, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170306, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170307, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170308, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170309, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170310, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170313, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170314, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170315, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170316, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20170317, table:MarketData_10000828_SH, MaxRecordDate:20170317
Date:20161216, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000829_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170104, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170105, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170106, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170109, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170110, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170111, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170112, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170113, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170116, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170117, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170118, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170119, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170120, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170123, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170124, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170125, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170126, table:MarketData_10000829_SH, MaxRecordDate:20170126
Date:20170203, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170206, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170207, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170208, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170209, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170210, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170213, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170214, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170215, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170216, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170217, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170220, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170221, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170222, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170223, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170224, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170227, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170228, table:MarketData_10000829_SH, MaxRecordDate:20170228
Date:20170301, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170302, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170303, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170306, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170307, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170308, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170309, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170310, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170313, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170314, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170315, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170316, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170317, table:MarketData_10000829_SH, MaxRecordDate:20170317
Date:20170502, table:MarketData_10000829_SH, MaxRecordDate:20170531
Date:20170503, table:MarketData_10000829_SH, MaxRecordDate:20170531
Date:20170504, table:MarketData_10000829_SH, MaxRecordDate:20170531
Date:20170505, table:MarketData_10000829_SH, MaxRecordDate:20170531
